date,average,ticker,industry
1980-03,0.141,SHW,Materials
1980-04,0.15,SHW,Materials
1980-05,0.152,SHW,Materials
1980-06,0.157,SHW,Materials
1980-07,0.174,SHW,Materials
1980-08,0.195,SHW,Materials
1980-09,0.212,SHW,Materials
1980-10,0.205,SHW,Materials
1980-11,0.211,SHW,Materials
1980-12,0.198,SHW,Materials
1981-01,0.205,SHW,Materials
1981-02,0.227,SHW,Materials
1981-03,0.24,SHW,Materials
1981-04,0.25,SHW,Materials
1981-05,0.231,SHW,Materials
1981-06,0.242,SHW,Materials
1981-07,0.219,SHW,Materials
1981-08,0.221,SHW,Materials
1981-09,0.197,SHW,Materials
1981-10,0.204,SHW,Materials
1981-11,0.226,SHW,Materials
1981-12,0.242,SHW,Materials
1982-01,0.214,SHW,Materials
1982-02,0.208,SHW,Materials
1982-03,0.219,SHW,Materials
1982-04,0.238,SHW,Materials
1982-05,0.261,SHW,Materials
1982-06,0.237,SHW,Materials
1982-07,0.257,SHW,Materials
1982-08,0.286,SHW,Materials
1982-09,0.318,SHW,Materials
1982-10,0.373,SHW,Materials
1982-11,0.46,SHW,Materials
1982-12,0.487,SHW,Materials
1983-01,0.447,SHW,Materials
1983-02,0.471,SHW,Materials
1983-03,0.53,SHW,Materials
1983-04,0.608,SHW,Materials
1983-05,0.644,SHW,Materials
1983-06,0.614,SHW,Materials
1983-07,0.553,SHW,Materials
1983-08,0.512,SHW,Materials
1983-09,0.558,SHW,Materials
1983-10,0.563,SHW,Materials
1983-11,0.558,SHW,Materials
1983-12,0.573,SHW,Materials
1984-01,0.588,SHW,Materials
1984-02,0.514,SHW,Materials
1984-03,0.546,SHW,Materials
1984-04,0.556,SHW,Materials
1984-05,0.594,SHW,Materials
1984-06,0.601,SHW,Materials
1984-07,0.565,SHW,Materials
1984-08,0.647,SHW,Materials
1984-09,0.659,SHW,Materials
1984-10,0.642,SHW,Materials
1984-11,0.651,SHW,Materials
1984-12,0.59,SHW,Materials
1985-01,0.671,SHW,Materials
1985-02,0.716,SHW,Materials
1985-03,0.699,SHW,Materials
1985-04,0.729,SHW,Materials
1985-05,0.821,SHW,Materials
1985-06,0.84,SHW,Materials
1985-07,0.842,SHW,Materials
1985-08,0.839,SHW,Materials
1985-09,0.791,SHW,Materials
1985-10,0.798,SHW,Materials
1985-11,0.88,SHW,Materials
1985-12,0.991,SHW,Materials
1986-01,0.988,SHW,Materials
1986-02,1.148,SHW,Materials
1986-03,1.248,SHW,Materials
1986-04,1.316,SHW,Materials
1986-05,1.266,SHW,Materials
1986-06,1.272,SHW,Materials
1986-07,1.157,SHW,Materials
1986-08,1.184,SHW,Materials
1986-09,1.11,SHW,Materials
1986-10,1.118,SHW,Materials
1986-11,1.26,SHW,Materials
1986-12,1.293,SHW,Materials
1987-01,1.409,SHW,Materials
1987-02,1.513,SHW,Materials
1987-03,1.589,SHW,Materials
1987-04,1.608,SHW,Materials
1987-05,1.531,SHW,Materials
1987-06,1.563,SHW,Materials
1987-07,1.551,SHW,Materials
1987-08,1.58,SHW,Materials
1987-09,1.491,SHW,Materials
1987-10,1.323,SHW,Materials
1987-11,1.115,SHW,Materials
1987-12,1.094,SHW,Materials
1988-01,1.209,SHW,Materials
1988-02,1.311,SHW,Materials
1988-03,1.334,SHW,Materials
1988-04,1.253,SHW,Materials
1988-05,1.187,SHW,Materials
1988-06,1.261,SHW,Materials
1988-07,1.271,SHW,Materials
1988-08,1.333,SHW,Materials
1988-09,1.369,SHW,Materials
1988-10,1.303,SHW,Materials
1988-11,1.233,SHW,Materials
1988-12,1.204,SHW,Materials
1989-01,1.217,SHW,Materials
1989-02,1.241,SHW,Materials
1989-03,1.26,SHW,Materials
1989-04,1.326,SHW,Materials
1989-05,1.329,SHW,Materials
1989-06,1.387,SHW,Materials
1989-07,1.49,SHW,Materials
1989-08,1.621,SHW,Materials
1989-09,1.591,SHW,Materials
1989-10,1.59,SHW,Materials
1989-11,1.615,SHW,Materials
1989-12,1.6,SHW,Materials
1990-01,1.603,SHW,Materials
1990-02,1.556,SHW,Materials
1990-03,1.657,SHW,Materials
1990-04,1.706,SHW,Materials
1990-05,1.824,SHW,Materials
1990-06,1.871,SHW,Materials
1990-07,1.922,SHW,Materials
1990-08,1.667,SHW,Materials
1990-09,1.639,SHW,Materials
1990-10,1.633,SHW,Materials
1990-11,1.687,SHW,Materials
1990-12,1.859,SHW,Materials
1991-01,1.849,SHW,Materials
1991-02,2.076,SHW,Materials
1991-03,2.141,SHW,Materials
1991-04,2.314,SHW,Materials
1991-05,2.298,SHW,Materials
1991-06,2.513,SHW,Materials
1991-07,2.49,SHW,Materials
1991-08,2.398,SHW,Materials
1991-09,2.369,SHW,Materials
1991-10,2.354,SHW,Materials
1991-11,2.325,SHW,Materials
1991-12,2.415,SHW,Materials
1992-01,2.759,SHW,Materials
1992-02,2.783,SHW,Materials
1992-03,2.787,SHW,Materials
1992-04,2.843,SHW,Materials
1992-05,2.833,SHW,Materials
1992-06,2.753,SHW,Materials
1992-07,2.847,SHW,Materials
1992-08,2.925,SHW,Materials
1992-09,2.909,SHW,Materials
1992-10,2.869,SHW,Materials
1992-11,3.012,SHW,Materials
1992-12,3.206,SHW,Materials
1993-01,3.103,SHW,Materials
1993-02,3.282,SHW,Materials
1993-03,3.357,SHW,Materials
1993-04,3.353,SHW,Materials
1993-05,3.233,SHW,Materials
1993-06,3.208,SHW,Materials
1993-07,3.226,SHW,Materials
1993-08,3.351,SHW,Materials
1993-09,3.567,SHW,Materials
1993-10,3.652,SHW,Materials
1993-11,3.598,SHW,Materials
1993-12,3.532,SHW,Materials
1994-01,3.531,SHW,Materials
1994-02,3.561,SHW,Materials
1994-03,3.376,SHW,Materials
1994-04,3.312,SHW,Materials
1994-05,3.151,SHW,Materials
1994-06,3.253,SHW,Materials
1994-07,3.305,SHW,Materials
1994-08,3.42,SHW,Materials
1994-09,3.347,SHW,Materials
1994-10,3.345,SHW,Materials
1994-11,3.299,SHW,Materials
1994-12,3.325,SHW,Materials
1995-01,3.464,SHW,Materials
1995-02,3.555,SHW,Materials
1995-03,3.564,SHW,Materials
1995-04,3.649,SHW,Materials
1995-05,3.857,SHW,Materials
1995-06,3.826,SHW,Materials
1995-07,3.842,SHW,Materials
1995-08,3.76,SHW,Materials
1995-09,3.77,SHW,Materials
1995-10,3.833,SHW,Materials
1995-11,4.147,SHW,Materials
1995-12,4.261,SHW,Materials
1996-01,4.371,SHW,Materials
1996-02,4.626,SHW,Materials
1996-03,4.657,SHW,Materials
1996-04,4.734,SHW,Materials
1996-05,4.918,SHW,Materials
1996-06,4.831,SHW,Materials
1996-07,4.866,SHW,Materials
1996-08,4.91,SHW,Materials
1996-09,4.882,SHW,Materials
1996-10,5.4,SHW,Materials
1996-11,5.966,SHW,Materials
1996-12,5.952,SHW,Materials
1997-01,5.959,SHW,Materials
1997-02,6.159,SHW,Materials
1997-03,6.08,SHW,Materials
1997-04,5.952,SHW,Materials
1997-05,6.656,SHW,Materials
1997-06,6.733,SHW,Materials
1997-07,6.928,SHW,Materials
1997-08,6.643,SHW,Materials
1997-09,6.371,SHW,Materials
1997-10,6.315,SHW,Materials
1997-11,6.212,SHW,Materials
1997-12,6.153,SHW,Materials
1998-01,6.031,SHW,Materials
1998-02,6.714,SHW,Materials
1998-03,7.611,SHW,Materials
1998-04,7.803,SHW,Materials
1998-05,7.544,SHW,Materials
1998-06,7.182,SHW,Materials
1998-07,7.341,SHW,Materials
1998-08,6.351,SHW,Materials
1998-09,4.995,SHW,Materials
1998-10,5.323,SHW,Materials
1998-11,6.003,SHW,Materials
1998-12,6.315,SHW,Materials
1999-01,6.211,SHW,Materials
1999-02,5.513,SHW,Materials
1999-03,5.947,SHW,Materials
1999-04,6.696,SHW,Materials
1999-05,6.838,SHW,Materials
1999-06,6.462,SHW,Materials
1999-07,6.457,SHW,Materials
1999-08,5.945,SHW,Materials
1999-09,4.957,SHW,Materials
1999-10,4.793,SHW,Materials
1999-11,4.997,SHW,Materials
1999-12,4.611,SHW,Materials
2000-01,4.246,SHW,Materials
2000-02,4.415,SHW,Materials
2000-03,4.745,SHW,Materials
2000-04,5.729,SHW,Materials
2000-05,5.765,SHW,Materials
2000-06,5.347,SHW,Materials
2000-07,5.043,SHW,Materials
2000-08,5.229,SHW,Materials
2000-09,5.105,SHW,Materials
2000-10,4.717,SHW,Materials
2000-11,5.152,SHW,Materials
2000-12,5.516,SHW,Materials
2001-01,6.019,SHW,Materials
2001-02,6.039,SHW,Materials
2001-03,5.946,SHW,Materials
2001-04,4.994,SHW,Materials
2001-05,5.064,SHW,Materials
2001-06,5.188,SHW,Materials
2001-07,5.334,SHW,Materials
2001-08,5.354,SHW,Materials
2001-09,5.236,SHW,Materials
2001-10,5.687,SHW,Materials
2001-11,6.366,SHW,Materials
2001-12,6.533,SHW,Materials
2002-01,6.382,SHW,Materials
2002-02,6.23,SHW,Materials
2002-03,6.836,SHW,Materials
2002-04,7.193,SHW,Materials
2002-05,7.65,SHW,Materials
2002-06,7.324,SHW,Materials
2002-07,6.739,SHW,Materials
2002-08,6.871,SHW,Materials
2002-09,6.112,SHW,Materials
2002-10,5.953,SHW,Materials
2002-11,6.877,SHW,Materials
2002-12,6.9,SHW,Materials
2003-01,6.84,SHW,Materials
2003-02,6.531,SHW,Materials
2003-03,6.473,SHW,Materials
2003-04,6.77,SHW,Materials
2003-05,6.769,SHW,Materials
2003-06,6.793,SHW,Materials
2003-07,6.931,SHW,Materials
2003-08,7.345,SHW,Materials
2003-09,7.435,SHW,Materials
2003-10,7.887,SHW,Materials
2003-11,8.149,SHW,Materials
2003-12,8.47,SHW,Materials
2004-01,8.625,SHW,Materials
2004-02,8.702,SHW,Materials
2004-03,8.826,SHW,Materials
2004-04,9.576,SHW,Materials
2004-05,9.4,SHW,Materials
2004-06,10.05,SHW,Materials
2004-07,10.211,SHW,Materials
2004-08,10.0,SHW,Materials
2004-09,10.561,SHW,Materials
2004-10,10.707,SHW,Materials
2004-11,11.313,SHW,Materials
2004-12,11.231,SHW,Materials
2005-01,10.993,SHW,Materials
2005-02,11.374,SHW,Materials
2005-03,11.434,SHW,Materials
2005-04,11.189,SHW,Materials
2005-05,11.173,SHW,Materials
2005-06,11.715,SHW,Materials
2005-07,12.188,SHW,Materials
2005-08,11.977,SHW,Materials
2005-09,11.527,SHW,Materials
2005-10,11.061,SHW,Materials
2005-11,11.08,SHW,Materials
2005-12,11.467,SHW,Materials
2006-01,12.463,SHW,Materials
2006-02,12.997,SHW,Materials
2006-03,12.265,SHW,Materials
2006-04,13.325,SHW,Materials
2006-05,12.918,SHW,Materials
2006-06,12.219,SHW,Materials
2006-07,12.418,SHW,Materials
2006-08,13.241,SHW,Materials
2006-09,14.163,SHW,Materials
2006-10,15.311,SHW,Materials
2006-11,16.047,SHW,Materials
2006-12,16.614,SHW,Materials
2007-01,17.022,SHW,Materials
2007-02,18.187,SHW,Materials
2007-03,17.538,SHW,Materials
2007-04,17.306,SHW,Materials
2007-05,17.623,SHW,Materials
2007-06,17.719,SHW,Materials
2007-07,18.293,SHW,Materials
2007-08,18.206,SHW,Materials
2007-09,17.915,SHW,Materials
2007-10,17.31,SHW,Materials
2007-11,16.39,SHW,Materials
2007-12,16.113,SHW,Materials
2008-01,14.904,SHW,Materials
2008-02,14.684,SHW,Materials
2008-03,13.956,SHW,Materials
2008-04,14.86,SHW,Materials
2008-05,15.543,SHW,Materials
2008-06,13.608,SHW,Materials
2008-07,13.688,SHW,Materials
2008-08,15.588,SHW,Materials
2008-09,16.566,SHW,Materials
2008-10,14.918,SHW,Materials
2008-11,15.057,SHW,Materials
2008-12,15.484,SHW,Materials
2009-01,15.073,SHW,Materials
2009-02,12.953,SHW,Materials
2009-03,13.165,SHW,Materials
2009-04,15.207,SHW,Materials
2009-05,15.375,SHW,Materials
2009-06,15.094,SHW,Materials
2009-07,15.316,SHW,Materials
2009-08,17.048,SHW,Materials
2009-09,16.965,SHW,Materials
2009-10,16.834,SHW,Materials
2009-11,16.87,SHW,Materials
2009-12,17.516,SHW,Materials
2010-01,17.084,SHW,Materials
2010-02,18.187,SHW,Materials
2010-03,18.643,SHW,Materials
2010-04,21.111,SHW,Materials
2010-05,22.071,SHW,Materials
2010-06,21.341,SHW,Materials
2010-07,20.063,SHW,Materials
2010-08,19.845,SHW,Materials
2010-09,21.122,SHW,Materials
2010-10,20.963,SHW,Materials
2010-11,21.14,SHW,Materials
2010-12,23.249,SHW,Materials
2011-01,24.165,SHW,Materials
2011-02,24.269,SHW,Materials
2011-03,23.79,SHW,Materials
2011-04,24.434,SHW,Materials
2011-05,24.669,SHW,Materials
2011-06,24.185,SHW,Materials
2011-07,24.006,SHW,Materials
2011-08,21.479,SHW,Materials
2011-09,21.675,SHW,Materials
2011-10,23.4,SHW,Materials
2011-11,24.882,SHW,Materials
2011-12,25.424,SHW,Materials
2012-01,27.957,SHW,Materials
2012-02,29.328,SHW,Materials
2012-03,31.465,SHW,Materials
2012-04,34.106,SHW,Materials
2012-05,36.097,SHW,Materials
2012-06,38.317,SHW,Materials
2012-07,38.825,SHW,Materials
2012-08,41.436,SHW,Materials
2012-09,43.315,SHW,Materials
2012-10,44.467,SHW,Materials
2012-11,44.705,SHW,Materials
2012-12,44.897,SHW,Materials
2013-01,48.127,SHW,Materials
2013-02,48.188,SHW,Materials
2013-03,50.035,SHW,Materials
2013-04,51.788,SHW,Materials
2013-05,56.423,SHW,Materials
2013-06,53.947,SHW,Materials
2013-07,53.322,SHW,Materials
2013-08,51.872,SHW,Materials
2013-09,53.254,SHW,Materials
2013-10,55.335,SHW,Materials
2013-11,55.614,SHW,Materials
2013-12,54.569,SHW,Materials
2014-01,57.184,SHW,Materials
2014-02,56.82,SHW,Materials
2014-03,60.724,SHW,Materials
2014-04,59.227,SHW,Materials
2014-05,60.56,SHW,Materials
